event_id,event_category_ids,event_categories_th,primary_category_th,event_start,event_start_date,event_start_time,start_year,start_month,start_ym,season_th,event_end,event_end_date,event_end_time,end_year,end_month,end_ym,duration_days,event_ref,event_name_th,event_name_en,event_detail_th,event_detail_en,event_address,event_province_id,province_th,province_en,region,raw_lat,raw_lng,is_default_coords,clean_lat,clean_lng,coord_source,active,event_image_url,total_images
105312,"2,5,7,8",ดนตรีและการแสดง; เทศกาลอาหารและวิถีชีวิต; ประเพณีและศาสนา; นิทรรศการและตลาดวัฒนธรรม,ดนตรีและการแสดง,2026-06-26 16:00:00,2026-06-26,16:00:00,2026,6,2026-06,ฤดูฝน,2026-06-27 21:00:00,2026-06-27,21:00:00,2026,6,2026-06,1.21,https://www.facebook.com/reel/1746960676448931,"งาน ""ลานวัฒนธรรม อำเภอหนองหญ้าปล้อง ประจำปี ๒๕๖๙""","งาน ""ลานวัฒนธรรม อำเภอหนองหญ้าปล้อง ประจำปี ๒๕๖๙""","เตรียมตัวให้พร้อม ไปฟินกันที่งาน &quot;ลานวัฒนธรรม อำเภอหนองหญ้าปล้อง ประจำปี ๒๕๖๙&quot;
ใครที่รักของอร่อยและบรรยากาศดีๆ ห้ามพลาด งานนี้รวมของดี ของเด็ดของชาวหนองหญ้าปล้องมาไว้ให้คุณแล้ว ทั้ง &quot;กินเห็ด เด็ดพริกกะเหรี่ยง&quot; พร้อมผลไม้สดๆ จากสวน และสินค้าขึ้นชื่อมากมาย ให้คุณได้ ชิม ชม ช้อป อย่างจุใจ
สัมผัสวิถีวัฒนธรรม และเพลิดเพลินกับการแสดงทางศิลปวัฒนธรรม ท่ามกลางบรรยากาศสุดร่มเย็น
พบกันวันที่ ๒๖-๒๗ มิถุนายน ๒๕๖๙ นี้
เริ่มตั้งแต่เวลา ๑๖.๐๐ น. เป็นต้นไป
ณ บริเวณที่ว่าการอำเภอหนองหญ้าปล้อง
แล้วมาพบกันนะครับ มาช่วยกันสนับสนุนของดีเมืองเพชรฯ กันเยอะๆ นะครับ
#ลานวัฒนธรรมหนองหญ้าปล้อง #ของดีหนองหญ้าปล้อง #เที่ยวเพชรบุรี #ชิมชมช้อป #หนองหญ้าปล้อง2569","เตรียมตัวให้พร้อม ไปฟินกันที่งาน &quot;ลานวัฒนธรรม อำเภอหนองหญ้าปล้อง ประจำปี ๒๕๖๙&quot;
ใครที่รักของอร่อยและบรรยากาศดีๆ ห้ามพลาด งานนี้รวมของดี ของเด็ดของชาวหนองหญ้าปล้องมาไว้ให้คุณแล้ว ทั้ง &quot;กินเห็ด เด็ดพริกกะเหรี่ยง&quot; พร้อมผลไม้สดๆ จากสวน และสินค้าขึ้นชื่อมากมาย ให้คุณได้ ชิม ชม ช้อป อย่างจุใจ
สัมผัสวิถีวัฒนธรรม และเพลิดเพลินกับการแสดงทางศิลปวัฒนธรรม ท่ามกลางบรรยากาศสุดร่มเย็น
พบกันวันที่ ๒๖-๒๗ มิถุนายน ๒๕๖๙ นี้
เริ่มตั้งแต่เวลา ๑๖.๐๐ น. เป็นต้นไป
ณ บริเวณที่ว่าการอำเภอหนองหญ้าปล้อง
แล้วมาพบกันนะครับ มาช่วยกันสนับสนุนของดีเมืองเพชรฯ กันเยอะๆ นะครับ
#ลานวัฒนธรรมหนองหญ้าปล้อง #ของดีหนองหญ้าปล้อง #เที่ยวเพชรบุรี #ชิมชมช้อป #หนองหญ้าปล้อง2569",ที่ว่าการอำเภอหนองหญ้าปล้อง,62,เพชรบุรี,Phetchaburi,ภาคตะวันตก,13.766913,100.576203,1,13.1114,99.9398,Provincial Centroid (Imputed from Fallback),1,https://calendar.m-culture.go.th/uploads/events/6a3a5c0632524_1781056419095.jpg,2
105256,7,ประเพณีและศาสนา,ประเพณีและศาสนา,2026-06-26 08:00:00,2026-06-26,08:00:00,2026,6,2026-06,ฤดูฝน,2026-06-26 13:00:00,2026-06-26,13:00:00,2026,6,2026-06,0.21,,้โครงการส่งเสริมคุณธรรมจริยธรรมเพื่อคนทั้งมวล ประจำปีงบประมาณ พ.ศ. ๒๕๖๙,,"กระทรวงวัฒนธรรม โดย กรมการศาสนา ร่วมกับสำนักงานวัฒนธรรมจังหวัดแม่ฮ่องสอน และวัดป่าถ้ำวัว ดำเนินการจัดกิจกรรมสมาธิเสริมคุณธรรม นำชีวิตสู่สมดุล : Moral Meditation for Life Balance ถวายพระกุศล ในโอกาสฉลองพระชนมายุ ๙๙ พรรษา สมเด็จพระอริยวงศาคตญาณ สมเด็จพระสังฆราช สกลมหาสังฆปริณายก ๒๖ มิถุนายน ๒๕๖๙ ภายใต้โครงการส่งเสริมคุณธรรมจริยธรรมเพื่อคนทั้งมวล ประจำปีงบประมาณ พ.ศ. ๒๕๖๙ โดยมีผู้ปฏิบัติธรรมทั้งชาวไทยและชาวต่างชาติ เข้าร่วมกิจกรรม เพื่อพัฒนาจิตใจ เสริมสร้างคุณธรรม และอยู่ร่วมกันในสังคมอย่างสงบสุข ณ วัดป่าถ้ำวัว ตำบลห้วยผา อำเภอเมืองแม่ฮ่องสอน จังหวัดแม่ฮ่องสอน
วันศุกร์ ที่ 26 มิถุนายน 2569
ณ วัดป่าถ้ำวัว ตำบลห้วยผา อำเภอเมืองแม่ฮ่องสอน จังหวัดแม่ฮ่องสอน
สำนักงานวัฒนธรรมจังหวัดแม่ฮ่องสอน
โทรศัพท์: ๐-๕๓๖๑-๔๔๑๗
โทรสาร: ๐-๕๓๖๑-๔๓๐๓",,https://maps.app.goo.gl/65uL9kJpmGDYTFgv7,47,แม่ฮ่องสอน,Mae Hong Son,ภาคเหนือ,13.766913,100.576203,1,19.302,97.9654,Provincial Centroid (Imputed from Fallback),1,https://calendar.m-culture.go.th/uploads/events/6a2fbdc05e0ea_494746029_9555148194575387_2307517674698268780_n.jpg,6
105183,"4,7",เทศกาลและงานประจำปี; ประเพณีและศาสนา,เทศกาลและงานประจำปี,2026-06-25 09:00:00,2026-06-25,09:00:00,2026,6,2026-06,ฤดูฝน,2026-06-29 22:00:00,2026-06-29,22:00:00,2026,6,2026-06,4.54,,งานเทศกาลทุเรียนภูเขาไฟศรีสะเกษ ประจำปี ๒๕๖๙,งานเทศกาลทุเรียนภูเขาไฟศรีสะเกษ ประจำปี ๒๕๖๙,"25-29 มิถุนายน 2569 กับงาน
รายละเอียดงาน
จังหวัดศรีสะเกษ โดยสำนักงานเกษตรจังหวัดศรีสะเกษ ขอเชิญเที่ยวงานเทศกาลทุเรียนภูเขาไฟศรีสะเกษ ประจำปี ๒๕๖๙ ณ สนามหน้าศาลากลางจังหวัดศรีสะเกษ อำเภอเมืองศรีสะเกษ จังหวัดศรีสะเกษ จัดขึ้นระหว่างวันที่ ๒๕-๒๙ มิถุนายน ๒๕๖๙ ณ สนามหน้าศาลากลางจังหวัดศรีสะเกษ
- ไฮไลต์ภายในงาน
ทุเรียนภูเขาไฟเกรดพรีเมียม: เลือกซื้อทุเรียนอัตลักษณ์เด่น &quot;เนื้อแห้ง นุ่มละมุน ลิ้น กลิ่นไม่ฉุน&quot; จากสวนโดยตรง
มหกรรมผลไม้เงาะ-มังคุด: รวมถึงผลผลิตทางการเกษตรอื่น ๆ ที่ปลูกในดินภูเขาไฟ","25-29 มิถุนายน 2569 กับงาน
รายละเอียดงาน
จังหวัดศรีสะเกษ โดยสำนักงานเกษตรจังหวัดศรีสะเกษ ขอเชิญเที่ยวงานเทศกาลทุเรียนภูเขาไฟศรีสะเกษ ประจำปี ๒๕๖๙ ณ สนามหน้าศาลากลางจังหวัดศรีสะเกษ อำเภอเมืองศรีสะเกษ จังหวัดศรีสะเกษ จัดขึ้นระหว่างวันที่ ๒๕-๒๙ มิถุนายน ๒๕๖๙ ณ สนามหน้าศาลากลางจังหวัดศรีสะเกษ
- ไฮไลต์ภายในงาน
ทุเรียนภูเขาไฟเกรดพรีเมียม: เลือกซื้อทุเรียนอัตลักษณ์เด่น &quot;เนื้อแห้ง นุ่มละมุน ลิ้น กลิ่นไม่ฉุน&quot; จากสวนโดยตรง
มหกรรมผลไม้เงาะ-มังคุด: รวมถึงผลผลิตทางการเกษตรอื่น ๆ ที่ปลูกในดินภูเขาไฟ",สนามหน้าศาลากลางจังหวัดศรีสะเกษ อำเภอเมืองศรีสะเกษ จังหวัดศรีสะเกษ,22,ศรีสะเกษ,Si Sa Ket,ภาคตะวันออกเฉียงเหนือ,15.119265801724055,104.32163698618697,0,15.119265801724055,104.32163698618697,Original API Coordinates,1,https://calendar.m-culture.go.th/uploads/events/69fb2311cceb7_เทศกาลทุเรียนภูเขาไฟ.jpg,2
105263,6,ศิลปวัฒนธรรมและชาติพันธุ์,ศิลปวัฒนธรรมและชาติพันธุ์,2026-06-24 08:30:00,2026-06-24,08:30:00,2026,6,2026-06,ฤดูฝน,2026-06-24 15:30:00,2026-06-24,15:30:00,2026,6,2026-06,0.29,,เสวนาทางประวัติศาสตร์และโบราณคดี,,กิจกรรมเสวนาทางประวัติศาสตร์และโบราณคดี &quot;มหาสถูป วัดโคกเก่า&quot; โบราณสถานที่ยังไม่ผ่านการสำรวจ,,วัดโคกเก่า,8,สิงห์บุรี,Sing Buri,ภาคกลาง,13.766913,100.576203,1,14.8936,100.4018,Provincial Centroid (Imputed from Fallback),1,https://calendar.m-culture.go.th/uploads/events/6a323d566b067_839.jpg,2
105240,6,ศิลปวัฒนธรรมและชาติพันธุ์,ศิลปวัฒนธรรมและชาติพันธุ์,2026-06-23 08:00:00,2026-06-23,08:00:00,2026,6,2026-06,ฤดูฝน,2026-06-23 17:00:00,2026-06-23,17:00:00,2026,6,2026-06,0.38,,กิจกรรมการประกวดเยาวชนต้นแบบด้านมารยาทไทย และมารยาทในสังคม ประจำปีพุทธศักราช 2569 จังหวัดร้อยเอ็ด,,,,วิทยาลัยสงฆ์ร้อยเอ็ด มหาวิทยาลัยมหาจุฬาลงกรณราชวิทยาลัย,34,ร้อยเอ็ด,Roi Et,ภาคตะวันออกเฉียงเหนือ,13.766913,100.576203,1,16.0538,103.652,Provincial Centroid (Imputed from Fallback),1,https://calendar.m-culture.go.th/uploads/events/6a278d06cc467_719613898_1446578650845776_1681789542029652768_n.jpg,2
105195,7,ประเพณีและศาสนา,ประเพณีและศาสนา,2026-06-21 08:00:00,2026-06-21,08:00:00,2026,6,2026-06,ฤดูฝน,2026-06-25 22:00:00,2026-06-25,22:00:00,2026,6,2026-06,4.58,,งานประเพณีแห่เจ้าพ่อหลักเมืองจังหวัดสมุทรสาคร,,,,สวนสาธารณะศาลเจ้าพ่อหลักเมือง,60,สมุทรสาคร,Samut Sakhon,ภาคกลาง,13.766913,100.576203,1,13.5475,100.2744,Provincial Centroid (Imputed from Fallback),1,https://calendar.m-culture.go.th/uploads/events/6a0acac01bba1_699310560_1435254445305534_8408044089820506253_n.jpg,2
105258,4,เทศกาลและงานประจำปี,เทศกาลและงานประจำปี,2026-06-20 21:30:00,2026-06-20,21:30:00,2026,6,2026-06,ฤดูฝน,2026-06-21 00:00:00,2026-06-21,00:00:00,2026,6,2026-06,0.1,,Night Run Nonthaburi ปีที่ 3,,"Night Run @ Nonthaburi ปีที่ 3 : งานวิ่งประจำปีที่นักวิ่งต้องมีในลิสต์ ห้ามพลาด!
ชวนแก๊งนักวิ่งมาร่วมเก็บภาพความทรงจำ สร้างตำนานที่ท่าน้ำนนท์ไปพร้อมกันอีกปี
เก็บคอลเลกชั่นเสื้อวิ่งลายใหม่ ออกแบบมาเฉพาะงานนี้
สะสมสถิติใหม่ของตัวเอง พิสูจน์ความแข็งแกร่ง ในเส้นทางเดิมแต่ท้าทายกว่าเดิม
เก็บเหรียญรางวัล Finisher สุดเท่ ประจำปีนี้
และเก็บความทรงจำดี ๆ กับงานวิ่งที่ต้องกลับมาเช็กอินซ้ำทุกปี
- ระยะทาง 10 กิโลเมตร&nbsp;
-&nbsp; ระยะทาง 4.5 กิโลเมตร ​
วันเสาร์ที่ 20 มิถุนายน 2569 (ช่วงเวลากิจกรรมค่ำคืน) ​
บริเวณ ท่าน้ำนนท์ จังหวัดนนทบุรี","&nbsp;
&nbsp;",nonthaburi,3,นนทบุรี,Nonthaburi,ภาคกลาง,13.858263080789186,100.52178634350585,0,13.858263080789186,100.52178634350585,Original API Coordinates,1,https://calendar.m-culture.go.th/uploads/events/6a30c7fc445b6_night run.jpg,3
105334,7,ประเพณีและศาสนา,ประเพณีและศาสนา,2026-06-20 09:00:00,2026-06-20,09:00:00,2026,6,2026-06,ฤดูฝน,2026-06-20 17:00:00,2026-06-20,17:00:00,2026,6,2026-06,0.33,,Krabi Pride 2026,Krabi Pride 2026,-,,-,65,กระบี่,Krabi,ภาคใต้,13.766913,100.576203,1,8.0863,98.9063,Provincial Centroid (Imputed from Fallback),1,https://calendar.m-culture.go.th/uploads/events/6a3e42d8db3c5_715041042_122220914984350933_4086191535050720904_n.jpg,3
105372,7,ประเพณีและศาสนา,ประเพณีและศาสนา,2026-06-20 04:00:00,2026-06-20,04:00:00,2026,6,2026-06,ฤดูฝน,2026-06-22 17:00:00,2026-06-22,17:00:00,2026,6,2026-06,2.54,,งานประเพณีบุญหลวงและการละเล่นผีตาโขน ประจำปีพุทธศักราช ๒๕๖๙,,"งานประเพณีบุญหลวงและการละเล่นผีตาโขน เป็นงานบุญประเพณีและการละเล่นพื้นบ้าน
ที่แสดงออกถึงศิลปวัฒนธรรมอันดีงาม
น่าภาคภูมิใจอีกอย่างหนึ่งของท้องถิ่นชาวอำเภอด่านซ้าย จังหวัดเลย ซึ่งได้ยึดถือสืบทอดกันมา
เพื่อเป็นการสืบสานวัฒนธรรมประเพณีอันดีงามของท้องถิ่น จึงขอเชิญร่วมงานประเพณีบุญหลวงและการละเล่นผีตาโขน ประจำปีพุทธศักราช ๒๕๖๙",,"ถนนแก้วอาสา, ตำบลด่านซ้าย อำเภอด่านซ้าย จังหวัดเลย,",31,เลย,Loei,ภาคตะวันออกเฉียงเหนือ,17.280375601035562,101.14606378619956,0,17.280375601035562,101.14606378619956,Original API Coordinates,1,https://calendar.m-culture.go.th/uploads/events/6a49bc4717a2d_707491436_1305914201648080_3437372855672241946_n.jpg,6
105301,4,เทศกาลและงานประจำปี,เทศกาลและงานประจำปี,2026-06-19 18:00:00,2026-06-19,18:00:00,2026,6,2026-06,ฤดูฝน,2026-06-21 15:00:00,2026-06-21,15:00:00,2026,6,2026-06,1.88,,กิจกรรม “เส้นทางบุญไต ตามรอยธรรม ๓ ครูบา ๙ พระธาตุ ยลจองงาม เมืองสามหมอก”,,"ขอเชิญชวนประชาชนในพื้นที่จังหวัดแม่ฮ่องสอน ร่วมกิจกรรม &ldquo;เส้นทางบุญไต ตามรอยธรรม ๓ ครูบา ๙ พระธาตุ ยลจองงาม เมืองสามหมอก&rdquo;
สำนักงานวัฒนธรรมจังหวัดแม่ฮ่องสอน ขอเชิญชวนประชาชนในพื้นที่ร่วมกิจกรรมท่องเที่ยวมิติศาสนา ภายใต้โครงการ &ldquo;เส้นทางบุญไต ตามรอยธรรม ๓ ครูบา ๙ พระธาตุ ยลจองงาม เมืองสามหมอก&rdquo; เพื่อส่งเสริมการเรียนรู้ประวัติศาสตร์ ศาสนา ศิลปวัฒนธรรม และวิถีชีวิตอันงดงามของชาวแม่ฮ่องสอน ผ่านการเดินทางสักการะพระธาตุสำคัญและสถานที่ศักดิ์สิทธิ์ตามรอยครูบาผู้ทรงคุณูปการทางพระพุทธศาสนา
กิจกรรมจัดขึ้นระหว่างวันที่ ๑๙ &ndash; ๒๑ มิถุนายน ๒๕๖๙ โดยเปิดโอกาสให้ประชาชนได้ร่วมสืบสานพระพุทธศาสนา เสริมสร้างศรัทธา และร่วมอนุรักษ์มรดกทางวัฒนธรรมอันทรงคุณค่าของจังหวัดแม่ฮ่องสอน
&nbsp;ขอเชิญชวนพี่น้องประชาชนในพื้นที่ร่วมเป็นส่วนหนึ่งของการเดินทางแห่งศรัทธา เรียนรู้คุณค่าทางศาสนา และสัมผัสเสน่ห์แห่งเมืองสามหมอกไปพร้อมกัน
&nbsp;วันที่ ๑๙ &ndash; ๒๑ มิถุนายน ๒๕๖๙
&nbsp;ณ แหล่งศาสนสถานในจังหวัดแม่ฮ่องสอน
ร่วมสืบสานศรัทธา ตามรอยธรรม สัมผัสคุณค่าวัฒนธรรมเมืองสามหมอก&nbsp;
สอบถามรายละเอียดเพิ่มเติม&nbsp;
สำนักงานวัฒนธรรมจังหวัดแม่ฮ่องสอน โทร ๐๕๓-๖๑๔๔๑๗",,https://maps.app.goo.gl/79VEXXAYywU4HbZJ8,47,แม่ฮ่องสอน,Mae Hong Son,ภาคเหนือ,13.766913,100.576203,1,19.302,97.9654,Provincial Centroid (Imputed from Fallback),1,https://calendar.m-culture.go.th/uploads/events/6a34fed4cc6ef_S__139706386_0.jpg,5
105451,8,นิทรรศการและตลาดวัฒนธรรม,นิทรรศการและตลาดวัฒนธรรม,2026-06-19 15:00:00,2026-06-19,15:00:00,2026,6,2026-06,ฤดูฝน,2026-06-21 22:00:00,2026-06-21,22:00:00,2026,6,2026-06,2.29,,Nong Chuang Craft Scene หนองจวงคราฟท์ซีน,Nong Chuang Craft Scene,"The Scene is Coming
พบกับนิยามใหม่ของเทศกาลหมู่บ้านในจังหวัดปราจีนบุรี ลบภาพจำแบบเดิม แล้วมาสัมผัสความดิบและความคราฟต์ในมุมมองท้องถิ่นที่เป็นกันเอง ผ่านแสง สี เสียง และเรื่องราวที่ถ่ายทอดบนฉากกลางแปลง พร้อมสัมผัสฝีมือสร้างสรรค์ของชาวบ้านหนองจวง
Nong Chuang Craft Scene
หนองจวงคราฟท์ซีน
หนองจวงเปิดบ้านต้อนรับแขกเป็นครั้งแรก ด้วยความร่วมมือของคนในชุมชนที่ผสานพลังระหว่างคนรุ่นเก่าและคนรุ่นใหม่ ก่อเกิดเป็นกิจกรรมพิเศษที่สะท้อนเสน่ห์ของวิถีชีวิต ภูมิปัญญา และความคิดสร้างสรรค์ของท้องถิ่น
ขอเชิญร่วมสัมผัสงานเฉลิมฉลองช่างฝีมือท้องถิ่น เลือกชมสินค้าหัตถกรรมที่มีเอกลักษณ์ เพลิดเพลินกับดนตรีสด ลิ้มลองอาหารดั้งเดิมและเมนูฟิวชัน พร้อมชมภาพยนตร์รักษ์โลกท่ามกลางบรรยากาศใต้แสงดาว
เข้าร่วมงานฟรีตลอดงาน
วันจัดงาน
วันที่ 19 ถึง 21 มิถุนายน 2569
วันศุกร์ วันเสาร์ และวันอาทิตย์
เวลา 15.30 น. เปิดตลาด
เวลา 16.00 น. กิจกรรมเวิร์กช็อป
เวลา 17.00 น. การแสดงดนตรี
เวลา 19.00 น. ฉายภาพยนตร์
เวลา 21.30 น. การแสดงดนตรีโดยดีเจ
ณ บ้านหนองจวง ตำบลดงขี้เหล็ก อำเภอเมืองปราจีนบุรี จังหวัดปราจีนบุรี
มาร่วมสัมผัสวิถีชาวบ้าน อาหารท้องถิ่น และความตั้งใจของคนในชุมชน ท่ามกลางบรรยากาศการเตรียมงานหนองจวงคราฟท์ซีนที่เต็มไปด้วยรอยยิ้ม มิตรภาพ และกลิ่นหอมของอาหารแสนอร่อย",,บ้านหนองจวง อำเภอเมืองปราจีนบุรี จังหวัดปราจีนบุรี,16,ปราจีนบุรี,Prachin Buri,ภาคตะวันออก,13.766913,100.576203,1,14.0509,101.3716,Provincial Centroid (Imputed from Fallback),1,https://calendar.m-culture.go.th/uploads/events/6a85328614425_ChatGPT Image 19 ส.png,2
105259,5,เทศกาลอาหารและวิถีชีวิต,เทศกาลอาหารและวิถีชีวิต,2026-06-19 10:00:00,2026-06-19,10:00:00,2026,6,2026-06,ฤดูฝน,2026-06-23 22:00:00,2026-06-23,22:00:00,2026,6,2026-06,4.5,https://www.facebook.com/photo/?fbid=1346776984267029&set=a.504159995195403,NORTHERN AGRI FOOD & COFFEE 2026,,"NORTHERN AGRI FOOD &amp; COFFEE 2026&nbsp;
ยกทัพสินค้าคุณภาพจากภาคเหนือสู่ใจกลางกรุงเทพฯ&nbsp;
พบกับงานแสดงและจำหน่ายสินค้าเกษตรอินทรีย์ อาหารปลอดภัย และกาแฟคุณภาพ จาก 17 จังหวัดภาคเหนือ ที่คัดสรรของดี ของเด่น และสินค้าสิ่งบ่งชี้ทางภูมิศาสตร์ (GI) มาให้ทุกคนได้เลือกชิม เลือกช้อปกันอย่างจุใจ
วันที่ 19 &ndash; 23 มิถุนายน 2569
ลานโปรโมชัน ชั้น 1 ศูนย์การค้าเซ็นทรัล เวสต์เกต
ภายในงานพบกับ :
- สินค้าเกษตรอินทรีย์และอาหารปลอดภัยและสินค้าคุณภาพจากภาคเหนือ
-&nbsp;กาแฟพิเศษ (Specialty Coffee) และผลิตภัณฑ์แปรรูปมูลค่าสูง
-&nbsp;การแข่งขัน NTC &ndash; Brewer Cup Battle 2026
-&nbsp;การแข่งขัน NTC &ndash; Cup Taster 2026
-&nbsp;กิจกรรมจับคู่เจรจาธุรกิจ (Business Matching) สร้างโอกาสทางการค้าใหม่ ๆ
-&nbsp;พบกับมินิคอนเสิร์ตและกิจกรรมความบันเทิงตลอดทั้งงาน
-&nbsp;โปรโมชั่นพิเศษและของรางวัลมากมาย",,นนทบุรี,3,นนทบุรี,Nonthaburi,ภาคกลาง,13.766913,100.576203,1,13.8621,100.5144,Provincial Centroid (Imputed from Fallback),1,https://calendar.m-culture.go.th/uploads/events/6a30d06e01487_foodcoffee.jpg,2
105174,7,ประเพณีและศาสนา,ประเพณีและศาสนา,2026-06-19 09:00:00,2026-06-19,09:00:00,2026,6,2026-06,ฤดูฝน,2026-06-25 17:00:00,2026-06-25,17:00:00,2026,6,2026-06,6.33,53/1 ถนน โพธิ์ชัย ตำบล หนองบัว อำเภอเมืองหนองบัวลำภู หนองบัวลำภู 39000,งานประเพณีบุญบั้งไฟจังหวัดหนองบัวลำภู ประจำปี 2569,,"งานประเพณีบุญบั้งไฟ จังหวัดหนองบัวลำภู ประจำปี พ.ศ.2569
เพื่อสืบสานและรักษาประเพณีวัฒนธรรมท้องถิ่นให้คงอยู่เป็นเอกลักษณ์ของจังหวัดหนองบัวลำภู
ตามประเพณีฮีตสิบสองคองสิบสี่ของชาวอีสาน ซึ่งผูกพันกันกับการดำเนินชีวิตของประชาชน
และแสดงออกถึงการเสริมสร้างความรัก ความสามัคคี และความ ผูกพันของคนในชุมชนที่ได้ร่วมกันทำบุญเดือนหก
ในกิจกรรมมีพิธีบวงสรวงสิ่งศักดิ์สิทธิ์และสักการะสมเด็จพระนเรศวรมหาราช
ณ บริเวณหน้าศาลสมเด็จพระนเรศวรมหาราช และพิธีเปิดงานประเพณีบุญบั้งไฟ
ประกอบไปด้วย ขบวนแห่,ขบวนนางรำ,ผาแดง - นางไอ่ จากทุกอำเภอ
ชมฟรีคอนเสิร์ต&nbsp;ณ ลานหน้าเวทีกาญจนาภิเษก สนามสมเด็จพระนเรศวรมหาราช
อำเภอเมืองหนองบัวลำภู จังหวัดหนองบัวลำภู",,สนามสมเด็จพระนเรศวรมหาราช,28,หนองบัวลำภู,Nong Bua Lam Phu,ภาคตะวันออกเฉียงเหนือ,13.766913,100.576203,1,17.2044,102.4407,Provincial Centroid (Imputed from Fallback),1,https://calendar.m-culture.go.th/uploads/events/69f9682da1af6_685723439_2487740585079339_2986117172559580597_n.jpg,6
